Type,Title,Authors,Year,Venue,Abstract,Url,Author_Ids,Scholar_Url,Citations
Publication,Conflict and the path to resolution in global virtual teams,"[""N O'Hay""]",,NA,"With the spread of globalization, many organizations are reaching around the world to fulfill their missions. In the fast-paced world of technology, there are ever-improving ways in which",https://search.proquest.com/openview/d1529585da9c9550331e7bbc2671a80b/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:BFcr29MFydsJ:scholar.google.com/&output=cite&scirp=877&hl=en,2
Publication,Information systems project team members: factors for high performance,"['I Moura', 'C Dominguez', 'J Varajão']",,The TQM Journal,"Purpose The main aim of this study is to contribute to the discussion on the factors that can influence the high performance of information systems (IS) project team members, from the",https://www.emerald.com/insight/content/doi/10.1108/TQM-07-2020-0170/full/html,"['sJcvpzkAAAAJ', 'uOQVq3UAAAAJ', 'GdqB_HoAAAAJ']",/scholar?hl=en&q=info:MZUV3R57vlQJ:scholar.google.com/&output=cite&scirp=878&hl=en,3
Publication,“Don't Take Your Guns to Town” Academic/Administrative Life as the Old West,['BK Alexander'],,International Review of Qualitative Research,This performative essay explores how the author's childhood obsession with Westerns and cowboy/Indian movies bleed into his current life as an academic and particularly in his,https://journals.sagepub.com/doi/abs/10.1525/irqr.2015.8.3.270,[''],/scholar?hl=en&q=info:WvIr3mHEeQUJ:scholar.google.com/&output=cite&scirp=879&hl=en,2
Publication,The use of personality type to improve team collaboration within design studios,['BR Jarl'],,NA,This study surveyed third year interior design students on satisfaction levels after participating in a 7-week team project where the Myers-Briggs Type Indicator®(MBTI®),https://scholarworks.wmich.edu/masters_theses/758/,[''],/scholar?hl=en&q=info:yucc4voggVsJ:scholar.google.com/&output=cite&scirp=880&hl=en,2
Publication,Programme effect of authentic leadership development on trust,['T Wulffers'],,International Journal of Complexity in Leadership and …,"Authentic leadership (AL), identified not only as the root construct of positive forms of leadership, but also equated to the highest level of leadership effectiveness through the",https://www.researchgate.net/profile/Tineke-Wulffers/publication/310432875_Programme_effect_of_authentic_leadership_development_on_trust/links/5a8d4313458515a4068b7487/Programme-effect-of-authentic-leadership-development-on-trust.pdf,[''],/scholar?hl=en&q=info:TnCk4y6VobAJ:scholar.google.com/&output=cite&scirp=881&hl=en,2
Publication,Leadership Factors that Affect the Growth of Hispanic Congregations in the Evangelical Free Church of America,['KD Pierce Jr'],,NA,Hispanic peoples form a significant part of the fabric of North America. They now represent over 17% of the total US population. Hispanics may be of any race with national origins,https://search.proquest.com/openview/6703862176ba1811841aa9038f83cc11/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:Emvc4zCs22sJ:scholar.google.com/&output=cite&scirp=882&hl=en,2
Publication,Social skills instruction for students with disabilities in a K–8 public school setting,['M Chaudhry'],,NA,Individuals with disabilities require direct instruction in social skills. The primary purpose of this study was to provide social skills instruction to students with disabilities at the,https://search.proquest.com/openview/fe4610597639f9cdbaccfaef3a829a69/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:8fcE5d8cYX0J:scholar.google.com/&output=cite&scirp=883&hl=en,2
Publication,Reclaiming ECWA believers' identity and sense of belonging in Christ: a problem of Christian identity,['ED Akanet'],,NA,RECLAIMING ECWA BELIEVERS'IDENTITY AND SENSE OF BELONGING IN CHRIST: A PROBLEM OF CHRISTIAN IDENTITY by Emmanuel Datiyong Akanet I have had,https://place.asburyseminary.edu/cgi/viewcontent.cgi?article=1784&context=ecommonsatsdissertations,[''],/scholar?hl=en&q=info:Fxkj6IpDbqAJ:scholar.google.com/&output=cite&scirp=884&hl=en,2
Publication,Framing university small group talk: Knowledge construction through lexical concepts,['Y Pan'],,NA,Knowledge construction in educational discourse continues to interest practitioners and researchers due to the conceptually “natural” connection between knowledge and learning,http://theses.ncl.ac.uk/jspui/handle/10443/4031,['E9FHcfcAAAAJ'],/scholar?hl=en&q=info:sa5_6H0KXuAJ:scholar.google.com/&output=cite&scirp=885&hl=en,2
Publication,Socio-cultural leadership: An innovative model for school leadership,['DK Blackburn'],,NA,,,[''],/scholar?hl=en&q=info:iDbk6TNDEigJ:scholar.google.com/&output=cite&scirp=886&hl=en,2
Publication,An examination of tri-level collaboration around student achievement using the gap analysis approach: School site leadership factors,['EC Salinas'],,NA,"Using the Gap Analysis problem-solving framework (Clark & Estes, 2008), this project examined collaboration around student achievement at the school site leadership",https://search.proquest.com/openview/60e8fb7c6767d6c33bd18786613fddbb/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:UhcP6yk8vo4J:scholar.google.com/&output=cite&scirp=887&hl=en,2
Publication,Building on the Foundation of the Future: The Millennial Church,['D Loyd'],,NA,The purpose of this study is to help church leaders find ways of inspiring commitment to the church among the Millennial Generation. The Millennial Generation has been abandoning,https://digitalcommons.georgefox.edu/gfes/71/,[''],/scholar?hl=en&q=info:keZ86wqkmDAJ:scholar.google.com/&output=cite&scirp=888&hl=en,2
Publication,An ethnographic investigation on how chief nursing officers use transformational leadership to lead and support new nurse graduates,['S Pailet'],,NA,ABSTRACTAn Ethnographic Investigation on How Chief Nursing Officers Use Transformational Leadership to Lead and Support New Nurse Graduatesby Susan,https://search.proquest.com/openview/9f83ccafa85c8a6ae91bb06f76a0cb3f/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:m8eH64riSX4J:scholar.google.com/&output=cite&scirp=889&hl=en,2
Publication,The Future of Leadership Development: Disruption and the Impact of Megatrends,"['C Hieker', 'J Pringle']",,NA,"Leadership development aims to disrupt leaders' behavioural and thought patterns. However, for many decades leadership development has not changed significantly: nobody",https://books.google.com/books?hl=en&lr=&id=5vD6DwAAQBAJ&oi=fnd&pg=PR7&ots=DMpjk0Oq3_&sig=6FVizRQp47tzFAwwdQOVRjoXrtE,"['', '']",/scholar?hl=en&q=info:rdoZ7U4eT54J:scholar.google.com/&output=cite&scirp=890&hl=en,5
Publication,Enchancing junior high students' language arts literacy skills: Using collaboration and professional development to design and implement a new curricular …,['EA Curry'],,NA,"In this study, I explored the impact of collaboration and capacity building during the design and implementation of a teacher-developed middle grades Language Arts Literacy",https://search.proquest.com/openview/304d3b4622bcd968aa2b026fee9fb233/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:O29L7eYcDaYJ:scholar.google.com/&output=cite&scirp=891&hl=en,2
Publication,Understanding Coaching,['F Attanasio'],,NA,"This eBook will give you an understanding of coaching principles, as well as the attitudes, skills and behaviors that you will need to run a successful coaching session. You will learn",https://books.google.com/books?hl=en&lr=&id=trThCwAAQBAJ&oi=fnd&pg=PT4&ots=1G65q_6Wxq&sig=6enwPLOc877-5kd2w8odPNCPbJw,[''],/scholar?hl=en&q=info:hS9p7hpY1SQJ:scholar.google.com/&output=cite&scirp=892&hl=en,2
Publication,Four guiding factors for facilitators of multidisciplinary collaboration,"['N Stoimenova', 'L Van Onselen']",,4TH PARTICIPATORY …,This paper discusses the findings of an empirical study and an action research on factors that influence and drive multidisciplinary collaboration. The research was carried out during,https://www.researchgate.net/profile/Rianne-Valkenburg/publication/277006626_Reframing_Design_Proceedings_of_the_4th_Participatory_Innovation_Conference_2015_PIN-C2015/links/555d912608ae6f4dcc8c3b84/Reframing-Design-Proceedings-of-the-4th-Participatory-Innovation-Conference-2015-PIN-C2015.pdf#page=51,"['', '1uiA5esAAAAJ']",/scholar?hl=en&q=info:MQl_7yfw3XAJ:scholar.google.com/&output=cite&scirp=893&hl=en,2
Publication,Teachers learning together: The role of professional conference attendance,['KLS Long'],,NA,"The purpose of this study was to explore the connections to professional development, professional conferences, professional learning communities, benefits associated with",https://search.proquest.com/openview/309edd772c9d01fcf539f4cdd0c03f18/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:l-iV8O78u2wJ:scholar.google.com/&output=cite&scirp=894&hl=en,2
Publication,Spirituality and Montessori teacher teams: The path of the heart,['C Lapierre'],,NA,"Maria Montessori based her educational approach on a profound understanding of the spiritual nature of the child, on the spiritual preparation of the teacher, and on the teacher",https://prism.ucalgary.ca/handle/11023/4267,[''],/scholar?hl=en&q=info:HD2z8eTSBvUJ:scholar.google.com/&output=cite&scirp=895&hl=en,2
Publication,Inclusion of African American Vernacular English in the classroom,['C Roye-Gill'],,NA,"A plethora of research exists citing the poor academic performance of African American children in this country (D'Angiulli, Siegel, & Maggi, 2004; Labov, 1971, 1995; Miranda",https://rdw.rowan.edu/etd/522/,[''],/scholar?hl=en&q=info:x1SW8qx3U-kJ:scholar.google.com/&output=cite&scirp=896&hl=en,2
Publication,Back to the Future: Experiencing History to Demonstrate Teambuilding Methods in an MBA Class.,['WC Sharbrough III'],,Business Education Innovation …,"AACSB criteria established in 2013 require that curricula"" actively engage students in learning."" While some instructors have utilized experiential methods in curricula for many",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19450915&AN=97431145&h=nj2svldgZh4UoD6qNCVSV1eHdkvXfFeYrK0LufqmRKUgBksl0RvSKCBvYGyGoQovSKbyUkGWWnVTf1mcnG9o1g%3D%3D&crl=c,[''],/scholar?hl=en&q=info:v5tI9dkOUm8J:scholar.google.com/&output=cite&scirp=897&hl=en,2
Publication,Exploring physician leadership development in health-care organizations through the lens of complexity science,['C Grady'],,NA,Physician leaders are viewed as critical in the transformation of health care and in improving patient outcomes and yet significant challenges exist that limit their development,https://dt.athabascau.ca/jspui/handle/10791/177,[''],/scholar?hl=en&q=info:JZOW-YK1z84J:scholar.google.com/&output=cite&scirp=898&hl=en,2
Publication,"Comparing perceptions of teamness between adult, first-and second-generation Mexican American and all other students enrolled in a cohort-based …",['T Lincoln'],,NA,"Purpose: The purpose of this study was to determine if there is a difference in the perception of the degree of teamness, as measured by the Characteristics of Effective Teams Survey",https://search.proquest.com/openview/8ca25ae0830c7d502439d3b4fb48bb6f/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:21fO-quvtzYJ:scholar.google.com/&output=cite&scirp=899&hl=en,2
Publication,Teachers learning together: The role of professional conference attendance,['KLS Long'],,NA,"The purpose of this study was to explore the connections to professional development, professional conferences, professional learning communities, benefits associated with",https://search.proquest.com/openview/309edd772c9d01fcf539f4cdd0c03f18/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:l-iV8O78u2wJ:scholar.google.com/&output=cite&scirp=900&hl=en,2
Publication,Spirituality and Montessori teacher teams: The path of the heart,['C Lapierre'],,NA,"Maria Montessori based her educational approach on a profound understanding of the spiritual nature of the child, on the spiritual preparation of the teacher, and on the teacher",https://prism.ucalgary.ca/handle/11023/4267,[''],/scholar?hl=en&q=info:HD2z8eTSBvUJ:scholar.google.com/&output=cite&scirp=901&hl=en,2
Publication,Inclusion of African American Vernacular English in the classroom,['C Roye-Gill'],,NA,"A plethora of research exists citing the poor academic performance of African American children in this country (D'Angiulli, Siegel, & Maggi, 2004; Labov, 1971, 1995; Miranda",https://rdw.rowan.edu/etd/522/,[''],/scholar?hl=en&q=info:x1SW8qx3U-kJ:scholar.google.com/&output=cite&scirp=902&hl=en,2
Publication,Back to the Future: Experiencing History to Demonstrate Teambuilding Methods in an MBA Class.,['WC Sharbrough III'],,Business Education Innovation …,"AACSB criteria established in 2013 require that curricula"" actively engage students in learning."" While some instructors have utilized experiential methods in curricula for many",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19450915&AN=97431145&h=nj2svldgZh4UoD6qNCVSV1eHdkvXfFeYrK0LufqmRKUgBksl0RvSKCBvYGyGoQovSKbyUkGWWnVTf1mcnG9o1g%3D%3D&crl=c,[''],/scholar?hl=en&q=info:v5tI9dkOUm8J:scholar.google.com/&output=cite&scirp=903&hl=en,2
Publication,Exploring physician leadership development in health-care organizations through the lens of complexity science,['C Grady'],,NA,Physician leaders are viewed as critical in the transformation of health care and in improving patient outcomes and yet significant challenges exist that limit their development,https://dt.athabascau.ca/jspui/handle/10791/177,[''],/scholar?hl=en&q=info:JZOW-YK1z84J:scholar.google.com/&output=cite&scirp=904&hl=en,2
